,argentina,australia,brazil,canada,china,france,germany,india,indonesia,italy,japan,korea,mexico,russia,arabia,africa,turkey,uk,america,eu,theme
296,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,entertainment
297,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,entertainment
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,entertainment
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,entertainment
300,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,entertainment
301,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,entertainment
302,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,entertainment
303,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,entertainment
304,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,entertainment
305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,entertainment
306,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,entertainment
307,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,entertainment
308,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,entertainment
309,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,entertainment
310,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,entertainment
311,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,entertainment
312,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,entertainment
313,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,entertainment
314,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,entertainment
315,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,entertainment
316,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,entertainment
317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,entertainment
318,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,entertainment
319,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,entertainment
320,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,entertainment
321,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,entertainment
322,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,entertainment
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,entertainment
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,entertainment
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,entertainment
327,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,entertainment
328,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,entertainment
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,entertainment
330,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,entertainment
331,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,entertainment
332,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,entertainment
333,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,entertainment
334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,entertainment
335,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,entertainment
336,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,entertainment
337,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,entertainment
338,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,entertainment
339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,entertainment
340,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,entertainment
341,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,entertainment
342,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,entertainment
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
344,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,entertainment
345,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,entertainment
346,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,entertainment
347,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,entertainment
348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,entertainment
349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,entertainment
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
351,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,entertainment
352,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,entertainment
353,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,entertainment
354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,entertainment
355,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,entertainment
356,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,entertainment
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,entertainment
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,entertainment
359,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,entertainment
360,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,entertainment
361,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,entertainment
362,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,entertainment
363,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,entertainment
364,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,entertainment
365,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,entertainment
366,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,entertainment
367,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,entertainment
368,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,entertainment
369,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,entertainment
370,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,entertainment
371,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,entertainment
372,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,entertainment
373,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,entertainment
374,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,entertainment
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,entertainment
376,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,entertainment
377,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,entertainment
378,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,entertainment
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entertainment
380,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,entertainment
381,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,entertainment
382,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,entertainment
383,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,entertainment
384,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,entertainment
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,entertainment
386,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,business
387,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,business
388,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,business
389,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,business
390,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,business
391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,business
392,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,business
393,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,business
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business
396,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,business
397,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,business
398,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,business
399,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,business
400,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,business
401,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,business
402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,business
403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business
404,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
405,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,business
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,business
407,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,business
408,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,business
409,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,business
410,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,business
411,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,business
412,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,business
413,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,business
414,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,business
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business
416,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,business
417,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,business
418,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,business
419,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,business
420,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,business
421,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,business
422,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,business
423,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,business
424,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
425,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,business
426,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,business
427,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,business
428,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
429,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,business
430,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,business
431,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,business
432,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,business
433,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,business
434,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,business
435,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,business
436,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,business
437,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,business
438,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,business
439,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,business
440,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,business
441,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,business
442,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,business
443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,business
444,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,business
445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,business
446,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
447,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,business
448,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
449,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
450,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,business
451,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,business
452,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,business
453,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,business
454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business
455,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,business
456,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,business
457,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,business
458,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
459,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,business
460,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,business
461,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,business
462,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
463,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,business
464,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,business
465,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
466,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,business
467,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,business
468,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,business
469,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
470,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,business
471,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,business
472,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,business
473,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,business
474,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,business
475,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,business
476,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,business
477,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,business
478,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,business
479,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,business
480,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,business
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,business
482,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,business
483,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,business
484,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,business
485,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,business
486,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,business
487,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,business
488,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,business
489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,business
490,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,business
491,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,business
492,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,business
493,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,business
494,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
495,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,business
496,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,business
497,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,business
498,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,business
499,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,business
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,business
501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,business
502,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,business
503,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,business
504,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,business
505,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,business
506,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,business
507,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,business
508,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,business
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,business
510,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,business
511,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,business
512,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,business
513,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,business
514,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
515,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,business
516,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,business
517,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,business
518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,business
519,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,business
520,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,business
521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,business
522,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,business
523,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
524,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
525,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
526,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,business
527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,business
528,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,business
529,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business
531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,business
532,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,business
533,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
534,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,business
535,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,business
536,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,business
537,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,business
538,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,business
539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business
540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,business
541,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,business
542,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
543,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,business
544,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,business
545,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,business
546,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,business
547,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,business
548,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,business
549,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,business
550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,business
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business
552,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,business
553,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,business
554,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business
556,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,business
557,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,business
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business
559,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,business
560,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,business
561,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,business
562,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,business
563,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,business
564,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,business
565,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,business
566,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,business
567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
568,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
569,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
570,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,business
571,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,business
572,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,business
573,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,business
574,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
575,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,business
576,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,business
577,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,business
578,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,business
579,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,business
580,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,business
581,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,business
582,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,business
583,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,business
584,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,business
585,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,business
586,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,business
587,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,business
588,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,business
589,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,business
590,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,business
591,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,business
592,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,business
593,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,business
594,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,business
595,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,business
596,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,business
597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,business
598,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,business
599,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,business
600,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,business
601,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,business
602,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,business
603,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,business
604,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,business
605,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,business
